date,company,sector,role,role_type,channel,status,contact_person,fit_rating,notes,cv_file,cover_letter_file,source
2026-08-23,McKesson,,Warehouse Person Afternoon/Night,full-time,LinkedIn,skipped_distance,,medium,10931 177 St NW,,,https://ca.linkedin.com/jobs/view/4456735830
2026-08-23,Walmart Canada,,Stock Unloader 16940 127 St,full-time,LinkedIn,skipped_distance,,medium,16940 127 St NW T6V 1J6 NW,,,https://ca.linkedin.com/jobs/view/4457854557
2026-08-23,Walmart Canada,,Stock Unloader Tamarack,full-time,LinkedIn,skipped_distance,,medium,T6T 0X2 Tamarack,,,https://ca.linkedin.com/jobs/view/4456352605
2026-08-23,Fort Garry Industries,,Inside Sales Heavy Duty Parts,full-time,LinkedIn,skipped_distance,,medium,16230 118 Ave NW,,,https://ca.linkedin.com/jobs/view/4451452656
2026-08-23,Roofmart,,Rooftop Loader Shipper Receiver,full-time,LinkedIn,skipped_distance,,medium,Acheson stretch,,,https://ca.linkedin.com/jobs/view/4424801619
2026-08-23,SurveyMonkey,,SEO Manager,full-time,LinkedIn,skipped_low_fit,,low,6+ yrs SEO + 2 yrs people mgmt ~40,,,https://ca.linkedin.com/jobs/view/4445751248
2026-08-23,Directive,,Senior Paid Media Strategist,full-time,LinkedIn,skipped_low_fit,,low,Senior multi-account B2B stretch ~55,,,https://ca.linkedin.com/jobs/view/4404514740
2026-08-23,Directive,,Meta Strategist Paid Social,full-time,LinkedIn,skipped_low_fit,,low,LinkedIn Ads B2B primary ~55,,,https://ca.linkedin.com/jobs/view/4410085603
2026-08-23,Optro,,Marketing Operations Manager,full-time,LinkedIn,skipped_low_fit,,low,Marketo-heavy ~48,,,https://ca.linkedin.com/jobs/view/4455339063
2026-08-23,Jobgether (partner),,Marketing Operations Manager,full-time,LinkedIn,skipped_low_fit,,low,Marketo twin of Optro ~48,,,https://ca.linkedin.com/jobs/view/4455587077
2026-08-23,Jobgether (partner),,GTM Automation Specialist I twin,full-time,LinkedIn,skipped_duplicate,,high,ZayZoon twin already C64,,,https://ca.linkedin.com/jobs/view/4456076473
2026-08-23,Powered by Search,,SEO Strategist Remote Worldwide re-post,full-time,LinkedIn,skipped_duplicate,,high,Already drafted PBS pack prior URL,,,https://ca.linkedin.com/jobs/view/4450813989
2026-08-23,Aylo,,Sr SEO Specialist,full-time,LinkedIn,skipped_low_fit,,low,Adult vertical + 5+ yrs,,,https://ca.linkedin.com/jobs/view/4441239339
2026-08-23,Affirm,,Brand Marketing Manager,full-time,LinkedIn,skipped_low_fit,,low,8-10 yrs brand ~35,,,https://ca.linkedin.com/jobs/view/4455605701
2026-08-23,Taurify,,Media Buyer,full-time,LinkedIn,skipped_low_fit,,low,Home services $1M+/Meta $500k bar + pay unclear,,,https://ca.linkedin.com/jobs/view/4456035596
2026-08-23,Marketbridge,,Manager Paid Social B2B,full-time,LinkedIn,skipped_low_fit,,low,Toronto location,,,https://ca.linkedin.com/jobs/view/4456266394
2026-08-23,CNRL,,Warehouse Technician Nisku,full-time,LinkedIn,skipped_low_fit,,low,3+ yrs warehouse + forklift hard,,,https://ca.linkedin.com/jobs/view/4405394535
2026-08-23,Powell,,Material Handler Mechanical Assembly,full-time,LinkedIn,skipped_distance,,medium,Acheson,,,https://ca.linkedin.com/jobs/view/4452828513
2026-08-25,Steele's Transportation Group,Warehouse,Dock Coordinator / Forklift Operator,full-time,email,ready_to_submit,,high,5805 98 St NW; afternoon 12-8; mailto info@,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EK,https://ca.linkedin.com/jobs/view/4458278863
2026-08-25,The Home Depot Canada,Warehouse Retail,Overnight Receiving Supervisor FT Strathcona 7117,full-time,LinkedIn,ready_to_submit,,high,6725 104 St NW; ~5-8 min,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EL,https://ca.linkedin.com/jobs/view/4456657526
2026-08-25,Amrize,Warehouse,Labourer Edmonton plant,full-time,LinkedIn,ready_to_submit,,medium,4425 92 Ave NW plant,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EM,https://ca.linkedin.com/jobs/view/4443203061
2026-08-25,Fountain Tire,Automotive Retail,Service Advisor Leduc,full-time,LinkedIn,ready_to_submit,,high,$50-65k + bonuses; Audi Fixed Ops transfer,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EN,https://ca.linkedin.com/jobs/view/4453905062
2026-08-25,Webserv,Marketing Agency,SEO Specialist,full-time,LinkedIn,ready_to_submit,,high,Remote Canada; $50-70k confirm >=$60k; Claude Code,cv/main_webserv.pdf,cover_letters/cover_webserv_seo_specialist.pdf,https://ca.linkedin.com/jobs/view/4457106275
2026-08-25,Directive,Marketing Agency,Digital Marketing Manager Remote Canada,full-time,Ashby,ready_to_submit,,medium,Demand Gen; fit ~70; confirm >=$60k,cv/main_directive_dmm.pdf,cover_letters/cover_directive_digital_marketing_manager.pdf,https://jobs.ashbyhq.com/directive/4fcd7c61-332c-4fe4-9d59-38627b363641
2026-08-26,Microserve,IT Warehouse,Warehouse Associate Edmonton,full-time,email,ready_to_submit,,high,5607 67 Ave NW ~3-6 min; mailto info@,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EO,https://ca.linkedin.com/jobs/view/4456982327
2026-08-26,Walmart Canada,Retail Fulfillment,OMNI Customer Fulfillment Associate Calgary Trail,full-time,LinkedIn,ready_to_submit,,high,3931 Calgary Trail NW T6J 5M8 ~5-8 min,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EP,https://ca.linkedin.com/jobs/view/4447772151
2026-08-26,HelloFresh,Warehouse,Warehouse Associate Nisku,full-time,LinkedIn,ready_to_submit,,high,920 36 Ave Unit 100 Nisku; Wed-Sun days,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EQ,https://ca.linkedin.com/jobs/view/4459071568
2026-08-26,Super Slings Inc.,Warehouse,Shipper-Receiver Nisku,full-time,email,ready_to_submit,,high,505 11 Ave Nisku; $20-32/hr; mailto info@,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#ER,https://alis.alberta.ca/occinfo/alberta-job-postings/shipper-receiver/50071530/
2026-08-26,Audi RED,Marketing / Dealer Digital,Dealer Performance Specialist Western Canada,full-time,JazzHR,ready_to_submit,,high,Remote MST; $70-85k; Audi Fixed Ops + SEO; fit ~68,cv/main_audi_red.pdf,cover_letters/cover_audi_red_dealer_performance_specialist.pdf,https://audired.applytojob.com/apply/7jLAgSzWIi/Dealer-Performance-Specialist-2-Openings
2026-08-26,Maxim Truck and Trailer,,Shipper/Receiver/Delivery Driver,full-time,LinkedIn,skipped_distance,,medium,13240 170 St NW,,,https://ca.linkedin.com/jobs/view/4457652036
2026-08-26,Western Dispatch,,Warehouse Coordinator,full-time,LinkedIn,skipped_distance,,medium,114 Ave NW pattern,,,https://ca.linkedin.com/jobs/view/4457618580
2026-08-26,7-Eleven,,Warehouse Associate II Shipping Nights,full-time,LinkedIn,skipped_distance,,medium,14434 157 Ave NW,,,https://ca.linkedin.com/jobs/view/4459021187
2026-08-26,Elevation Capital,,Applied AI Marketing Engineer re-post,full-time,LinkedIn,skipped_low_fit,,low,Master + Python/SQL ~35,,,https://ca.linkedin.com/jobs/view/4454115455
2026-08-26,Blacksmith Agency,,SEO Analyst,full-time,LinkedIn,skipped_low_fit,,low,4-7 yrs oversee specialists ~50,,,https://ca.linkedin.com/jobs/view/4458254759
2026-08-26,ProFound Talent / Sirius,,Marketing Manager,full-time,LinkedIn,skipped_low_fit,,medium,player-coach industrial ~55,,,https://ca.linkedin.com/jobs/view/4457620383
2026-08-26,Alberta Health Services,,Social Media Coordinator,full-time,LinkedIn,skipped_low_fit,,medium,degree + healthcare ~52,,,https://ca.linkedin.com/jobs/view/4456604401
2026-08-26,Wave HQ,,Senior Marketing Automation Specialist,full-time,LinkedIn,skipped_low_fit,,low,Braze Segment senior ~40,,,https://ca.linkedin.com/jobs/view/4458540193
2026-08-26,AutoCanada,,AI Engineer,full-time,LinkedIn,skipped_low_fit,,low,Azure Fabric engineer ~35,,,https://ca.linkedin.com/jobs/view/4457635651
2026-08-27,Applied Industrial Technologies,Industrial distribution,Warehouse Representative,full-time,LinkedIn,ready_to_submit,,high,Nisku Applied DC T9E 7W1 · ~15-20 min,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#ES,https://ca.linkedin.com/jobs/view/4459655889
2026-08-27,Apex Distribution,Oilfield supply,Warehouse Associate,full-time,Indeed,skipped_duplicate,HR@apexdistribution.com,high,Re-post of #DB · mailto refreshed on #DB,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DB,https://ca.indeed.com/q-apex-distribution-warehouse-l-nisku,-ab-jobs.html
2026-08-27,Yellowstone to Yukon (Y2Y),Nonprofit conservation,Digital Marketing Specialist,full-time,LinkedIn,ready_to_submit,careers@y2y.net,high,Fit ~74; Edmonton preferred; CAD $63-84k; BambooHR,cv/main_y2y.pdf,cover_letters/cover_y2y_digital_marketing_specialist.pdf,https://ca.linkedin.com/jobs/view/4456271879
2026-08-27,Origin,Cybersecurity / AI observability,Demand Generation Lead,full-time,LinkedIn,ready_to_submit,,good,Fit ~64; remote US/CA; $115-170k; Ashby,cv/main_origin.pdf,cover_letters/cover_origin_demand_generation_lead.pdf,https://ca.linkedin.com/jobs/view/4459110044
2026-08-27,Celanese,Manufacturing,Rail Worker Shipping/Receiving,full-time,LinkedIn,skipped_distance,,low,4405 101 Ave NW east,,,https://ca.linkedin.com/jobs/view/4459608984
2026-08-27,SEPHORA,Retail,Operations Consultant Flex Southgate,flex,LinkedIn,skipped_southgate_pf,,low,Southgate Centre PF hard skip,,,https://ca.linkedin.com/jobs/view/4454368300
2026-08-27,Jobgether,Agency partner,Google Ads Media Buyer,contract,LinkedIn,skipped_low_fit,,low,4+ yrs Demand Gen/ecom DR ~55,,,https://ca.linkedin.com/jobs/view/4458395652
2026-08-27,Sandborn Roofs & Seals Inc.,Manufacturing,Social Media & Marketing Coordinator,full-time,LinkedIn,skipped_low_fit,,low,coord + pay floor unclear ~52,,,https://ca.linkedin.com/jobs/view/4457980886
2026-08-27,Warrior Digital,Agency,Digital Marketing Manager Paid Media,full-time,LinkedIn,skipped_location,,low,Ontario-based hard,,,https://ca.linkedin.com/jobs/view/4455871615
2026-08-27,Blacksmith Agency,Agency,Content Marketing Manager,full-time,LinkedIn,skipped_low_fit,,low,4-7 yrs oversee specialists ~50,,,https://ca.linkedin.com/jobs/view/4459338366
2026-08-27,Powered by Search,Agency,Senior SEO Strategist,full-time,LinkedIn,skipped_low_fit,,low,senior stretch; prior PBS pack,,,https://ca.linkedin.com/jobs/view/4455856740
2026-08-27,EY,Professional services,Brand and Marketing Specialist Service Lines,full-time,LinkedIn,skipped_low_fit,,low,5+ yrs events + degree ~48,,,https://ca.linkedin.com/jobs/view/4457975541
2026-08-27,Wolseley Canada Inc.,Wholesale,Inventory Control Representative,full-time,LinkedIn,skipped_distance,,low,address unverified / NW pattern risk,,,https://ca.linkedin.com/jobs/view/4459046078
2026-08-28,Fountain Tire,Automotive,Labourer (Roper Road),full-time,LinkedIn,ready_to_submit,,high,5810 50 St NW T6B 3C4; $20-22/hr; local #ET,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#ET,https://ca.linkedin.com/jobs/view/4458902986
2026-08-28,Argus,Manufacturing,General Labour (Nisku),full-time,LinkedIn,submitted,,high,2327 5 St Nisku T9E 8H7; Resend id 38dd3bf3-a257-47a3-9460-81094a0449d0 to info@argusinnovates.com; #EU,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EU,https://ca.linkedin.com/jobs/view/4454444073
2026-08-28,Argus,Manufacturing,General Labour / Saw Operator (Edmonton),full-time,LinkedIn,submitted,,high,5820 97 St NW T6E 3J1; Resend id 38dd3bf3 to info@; #EV,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#EV,https://ca.linkedin.com/jobs/view/4458304572
2026-08-28,Power Digital Marketing,Marketing Agency,Paid Advertising Specialist (Ecommerce),full-time,Greenhouse,ready_to_submit,,high,Remote Canada; fit ~72; Greenhouse 5221806007; C74,cv/main_power_digital.pdf,cover_letters/cover_power_digital_paid_advertising_specialist.pdf,https://job-boards.greenhouse.io/powerdigitalmarketing/jobs/5221806007
2026-08-28,Marble,Technology,Marketing Strategist,full-time,Lever,ready_to_submit,,medium,Remote Canada; CAD $75-95k; SettLiT/Medchart; fit ~66; C75,cv/main_marble.pdf,cover_letters/cover_marble_marketing_strategist.pdf,https://jobs.lever.co/Medchart/5f6e5779-2064-4fb0-8b30-a5d4aa42985c
2026-08-28,Wajax,Warehouse,Shipper/Receiver,full-time,LinkedIn,skipped_duplicate,,medium,Twin of #AV; LinkedIn 4459606818,,,https://ca.linkedin.com/jobs/view/4459606818
2026-08-28,Grainger Canada,Warehouse,Warehouse Associate Shipper Afternoon,full-time,LinkedIn,skipped_distance,,medium,11708 167 St NW T5M 3Z2,,,https://ca.linkedin.com/jobs/view/4459860235
2026-08-28,Optima Living,Senior Living,Digital Marketing Specialist,full-time,LinkedIn,skipped_expired,,high,Careers listing expired / not on current openings,,,https://ca.linkedin.com/jobs/view/4458915179
2026-08-28,Bass Pro Shops,Retail,Overnight Warehouse Outfitter,full-time,LinkedIn,skipped_distance,,medium,15320 37 St NW T5Y north,,,https://ca.linkedin.com/jobs/view/4460151565
2026-08-28,Blacksmith Agency,Marketing Agency,Performance Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,low,4-7 yrs oversee specialists ~50,,,https://ca.linkedin.com/jobs/view/4458271225
2026-08-28,SimplyPHP,Technology,Digital Marketing Lead,full-time,LinkedIn,skipped_low_fit,,low,6+ yrs,,,https://ca.linkedin.com/jobs/view/4457167002
2026-08-28,Jobgether,Marketing Agency,Senior SEO Strategist,full-time,LinkedIn,skipped_low_fit,,low,4+ yrs B2B SaaS senior,,,https://ca.linkedin.com/jobs/view/4457433117
2026-08-28,Jobgether,Marketing Agency,SEO / AEO / GEO Lead,full-time,LinkedIn,skipped_low_fit,,low,Lead + digital risk R&D ~55,,,https://ca.linkedin.com/jobs/view/4458923581
2026-08-28,Fresh Focus Media,Marketing Agency,Performance Marketing Specialist,full-time,LinkedIn,skipped_location,,medium,Calgary on-site only,,,https://ca.linkedin.com/jobs/view/4457623945
2026-08-28,Skunkworks / BC Legal Management Association,Marketing Agency,Digital Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,medium,CAD $50-60k pay floor; North Vancouver,,,https://ca.linkedin.com/jobs/view/4459682304
2026-08-29,Walmart Canada,retail,Overnight Associate Calgary Trail,local_basic,linkedin,ready_to_submit,,high,3931 Calgary Trail NW T6J 5M8 overnight receive; distinct from OMNI #EP and Stock Unloader #BB,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4458540085
2026-08-29,Walmart Canada,retail,Stock Unloader Associate Parsons,local_basic,linkedin,ready_to_submit,,high,1203 Parsons Rd NW T6N 0A9; distinct from Overnight #DJ / OMNI #CJ,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4459047955
2026-08-29,Purolator Inc.,logistics,Sorter AM 493 Edmonton South,local_basic,linkedin,ready_to_submit,,high,3104 97 St NW T6N 1K3; FT 00:30-07:30 $23.40/hr; distinct from AM 378 #CS,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4459439954
2026-08-29,Sureway Construction Group,construction,JR Inventory Technician Heavy Equipment,local_basic,linkedin,ready_to_submit,,high,9175 14 St NW T6P; entry inventory/parts; distinct from Shop Labourer #ED,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4459472143
2026-08-29,Edmonton Community Foundation,nonprofit,Marketing Associate,career,linkedin,submitted,,high,CAD 64867-76313 hybrid Edmonton; SEO/paid/email; Resend a61ddc46-c5d8-4da5-9fc2-b987bba0ab55 jobs@ecf.ca,cv/main_ecf.pdf,cover_letters/cover_ecf_marketing_associate.pdf,https://ecf.ca/career/marketing-associate/
2026-08-29,Conversion Digital,agency,Marketing Automation Delivery Specialist,career,linkedin,submitted,,good,CAD 65-75k flexible Canada; Resend 5afb37be-1a60-4e12-8a41-3c2885ab9bfb; GHL vs SFMC/Marketo honesty; LinkedIn 4459408695,cv/main_conversion_digital.pdf,cover_letters/cover_conversion_digital_marketing_automation.pdf,https://ca.linkedin.com/jobs/view/4459408695
2026-08-29,Walmart Canada,retail,Stock Unloader Calgary Trail re-post,local_basic,linkedin,skipped_duplicate,,high,already #BB 3931 Calgary Trail,,,https://ca.linkedin.com/jobs/view/4460137149
2026-08-29,Walmart Canada,retail,Stock Unloader Stony Plain Rd,local_basic,linkedin,skipped_distance,,low,18521 Stony Plain Rd NW west,,,https://ca.linkedin.com/jobs/view/4460533632
2026-08-29,Walmart Canada,retail,Overnight Associate 87 Ave,local_basic,linkedin,skipped_distance,,low,156 87 Ave NW west,,,https://ca.linkedin.com/jobs/view/4457852194
2026-08-29,Sureway Construction Group,construction,Shop Labourer Heavy Equipment re-post,local_basic,linkedin,skipped_duplicate,,high,already #ED,,,https://ca.linkedin.com/jobs/view/4459479074
2026-08-29,SECURE,waste,Transfer Station Labourer,local_basic,linkedin,skipped_distance,,low,12311 17 St NE,,,https://ca.linkedin.com/jobs/view/4460389235
2026-08-29,Durabuilt Windows & Doors,manufacturing,Cell Lead Receiving,local_basic,linkedin,skipped_distance,,low,18103 111 Ave NW NW,,,https://ca.linkedin.com/jobs/view/4456962330
2026-08-29,Heidelberg Materials,manufacturing,Plant Helper Villeneuve,local_basic,linkedin,skipped_distance,,low,Villeneuve NW,,,https://ca.linkedin.com/jobs/view/4459470433
2026-08-29,Dash Social,saas,Performance Marketing Manager,career,linkedin,skipped_location,,medium,CareerBeacon provinces exclude Alberta,,,https://ca.linkedin.com/jobs/view/4458639402
2026-08-29,BIS Safety Software,saas,Lifecycle Marketing Manager,career,linkedin,skipped_low_fit,,low,HubSpot lifecycle data build ~52,,,https://ca.linkedin.com/jobs/view/4460388405
2026-08-29,AMA,association,Marketing Coordinator Member Rewards 14mo,career,linkedin,skipped_low_fit,,low,coord temp ~52,,,https://ca.linkedin.com/jobs/view/4460521067
2026-08-29,Blacksmith Agency,agency,Google Ads Specialist Remote,career,linkedin,skipped_low_fit,,low,4-7 yrs oversee specialists ~50,,,https://ca.linkedin.com/jobs/view/4458254751
2026-08-29,Sandisk,tech,Channel Marketing Specialist Canada,career,linkedin,skipped_low_fit,,low,6-8 yrs FR degree,,,https://ca.linkedin.com/jobs/view/4448829684
2026-08-29,Clever Digital Marketing,agency,Senior Performance Marketing Specialist,career,linkedin,skipped_location,,low,Toronto onsite,,,https://ca.linkedin.com/jobs/view/4426640551
2026-08-30,Bevo Farms Ltd,Agriculture / Greenhouse,General Labourer (Edmonton greenhouse),full-time,email,submitted,,high,Local survival; EIA/Leduc County Bevo Sky; ~20-25 min via Calgary Trail; Resend 2e2021a0-4706-4409-adcd-6be5688a6448 → recruiting@bevofarms.com,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4458053455
2026-08-30,Practice Better,Health Tech SaaS,Lifecycle Marketing Specialist,full-time,Greenhouse,ready_to_submit,,good,Remote Canada; CAD $60-70k; fit~61; HubSpot/Pendo still growing vs GHL; Resend 75a678f6-1e32-4cea-87a8-05d1ee5d75e1 → careers@practicebetter.io; still do Greenhouse,cv/main_practice_better.pdf,cover_letters/cover_practice_better_lifecycle_marketing.pdf,https://ca.linkedin.com/jobs/view/4455424948
2026-08-30,Sweat Pants Agency,,Paid Search Strategist DTC eCommerce,,LinkedIn,skipped_low_fit,,,high-spend DTC stretch,,,https://ca.linkedin.com/jobs/view/4460857759
2026-08-30,Sweat Pants Agency,,Google Ads Media Buyer Growth Strategist,,LinkedIn,skipped_low_fit,,,high-spend DTC stretch,,,https://ca.linkedin.com/jobs/view/4460856714
2026-08-30,Sweat Pants Agency,,Senior Google Ads Buyer DTC,,LinkedIn,skipped_low_fit,,,senior high-spend stretch,,,https://ca.linkedin.com/jobs/view/4460845761
2026-08-30,Hire Feed,,SEO Specialist,,LinkedIn,skipped_low_fit,,,aggregator/spam pattern,,,https://ca.linkedin.com/jobs/view/4461005410
2026-08-30,Clever Digital Marketing,,Performance Marketing Specialist,,LinkedIn,skipped_low_fit,,,$150-300k/mo Meta home-improvement stretch ~55,,,https://ca.linkedin.com/jobs/view/4416307895
2026-08-30,DOE Media,,Digital Strategist TikTok Shop,,LinkedIn,skipped_low_fit,,,TikTok Shop affiliate stretch,,,https://ca.linkedin.com/jobs/view/4457152815
2026-08-30,Major Tom,,Media Strategist,,LinkedIn,skipped_low_fit,,,3+ yrs media strategist stretch ~55,,,https://ca.linkedin.com/jobs/view/4454910702
2026-08-30,Blacksmith Agency,,Account Strategist SEO,,LinkedIn,skipped_low_fit,,,senior oversee ~50,,,https://ca.linkedin.com/jobs/view/4459336978
2026-08-30,Directive,,Account Strategist Paid Media,,LinkedIn,skipped_low_fit,,,B2B SaaS agency LinkedIn mid-market ~55,,,https://ca.linkedin.com/jobs/view/4404530299
2026-08-30,Jobgether,,Digital Marketing Manager Plumbing,,LinkedIn,skipped_low_fit,,,5+ yrs stretch,,,https://ca.linkedin.com/jobs/view/4458931421
2026-08-30,Jobgether,,Digital Marketing Ecom Growth Manager,,LinkedIn,skipped_low_fit,,,5+ yrs stretch,,,https://ca.linkedin.com/jobs/view/4457968158
2026-08-30,Jiga,,Growth Marketing Lead,,LinkedIn,skipped_low_fit,,,own-everything lead stretch,,,https://ca.linkedin.com/jobs/view/4459364437
2026-08-30,Walmart Canada,,OMNI CFA Northgate,,LinkedIn,skipped_distance,,,9499 137 Ave NW,,,https://ca.linkedin.com/jobs/view/4460534655
2026-08-30,Walmart Canada,,OMNI CFA 87 Ave,,LinkedIn,skipped_distance,,,156 87 Ave NW,,,https://ca.linkedin.com/jobs/view/4451077950
2026-08-30,Walmart Canada,,Overnight 127 St,,LinkedIn,skipped_distance,,,16940 127 St NW,,,https://ca.linkedin.com/jobs/view/4459177517
2026-08-30,Walmart Canada,,OMNI CFA Calgary Trail twin,,LinkedIn,skipped_duplicate,,,already #EP,,,https://ca.linkedin.com/jobs/view/4460540563
2026-08-30,Walmart Canada,,Overnight Calgary Trail twin,,LinkedIn,skipped_duplicate,,,already #EW,,,https://ca.linkedin.com/jobs/view/4458540086
2026-08-30,Veolia,,Sorter MRF,,LinkedIn,skipped_distance,,,Aurum Rd NE,,,https://ca.linkedin.com/jobs/view/4459398752
2026-08-30,Federal Signal Corporation,,Yard Hand Equipment Operator,,LinkedIn,skipped_low_fit,,,5yr forklift hard-req,,,https://ca.linkedin.com/jobs/view/4460100029
2026-08-30,Uline,,Warehouse Associate Nights Edmonton label,,LinkedIn,skipped_distance,,,St Albert 25 Richardson,,,https://ca.linkedin.com/jobs/view/4458602927
2026-08-30,Uline,,Warehouse Associate Days Edmonton label,,LinkedIn,skipped_distance,,,St Albert 25 Richardson,,,https://ca.linkedin.com/jobs/view/4458615273
2026-08-31,Western Truck Body Mfg. (Federal Signal),Manufacturing,Material Handler (Break & Shear),full-time,email,submitted,,high,Local survival; 6115 30 St NW T6P 1J8; days 7:00-15:30; distinct from #CU; Resend eed206e0-0aa4-4adc-a611-b917ac2b4cea → wtbhr@westerntruckbody.com,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4459085343
2026-08-31,Johnson Controls / Silent-Aire,Manufacturing,Assembler - Panels (Nisku),full-time,LinkedIn,ready_to_submit,,high,Local survival; Silent-Aire Nisku nightshift Mon-Thu 6:15PM-5:45AM; physical assembly/unload,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4428513463
2026-08-31,VixelStudio,Marketing Agency,SEO Account Manager,full-time,Google Form,ready_to_submit,,high,Remote Canada; CAD $70-80k; fit~78; Resend c042f907-e7da-4f4f-a402-f834438dc925 → contact@vixelstudio.com; still do Google Form,cv/main_vixelstudio.pdf,cover_letters/cover_vixelstudio_seo_account_manager.pdf,https://ca.linkedin.com/jobs/view/4461203061
2026-08-31,Cintas Canada,,Production Associate Garment Folder 2nd Shift,,LinkedIn,skipped_distance,,low,17811 116 Ave NW T5S,,,https://ca.linkedin.com/jobs/view/4458292214
2026-08-31,Walmart Canada,,Claims Kingsway,,LinkedIn,skipped_distance,,low,1 Kingsway Garden Mall,,,https://ca.linkedin.com/jobs/view/4451312143
2026-08-31,Johnson Controls,,Material Coordinator Nisku,,LinkedIn,skipped_low_fit,,low,SAP/BOM SME stretch,,,https://ca.linkedin.com/jobs/view/4457751727
2026-08-31,Rexel Canada,,Distribution Center Manager,,LinkedIn,skipped_low_fit,,low,manager role,,,https://ca.linkedin.com/jobs/view/4457364418
2026-08-31,Directive,,Lifecycle Marketing Lead Remote CAD,,LinkedIn,skipped_low_fit,,low,6+ yrs $130-160k,,,https://ca.linkedin.com/jobs/view/4459860826
2026-08-31,Remotivate,,Performance Marketing Strategist Dominant Digital,,LinkedIn,skipped_location,,low,US remote only,,,https://ca.linkedin.com/jobs/view/4445497108
2026-08-31,AtomCareer,,Google Ads Media Buyer Growth Strategist,,LinkedIn,skipped_low_fit,,low,high-spend twin,,,https://ca.linkedin.com/jobs/view/4458891840
2026-08-31,Jobgether,,Google Ads Media Buyer Growth Strategist,,LinkedIn,skipped_low_fit,,low,high-spend twin,,,https://ca.linkedin.com/jobs/view/4459774620
2026-08-31,Blacksmith Agency,,Content Marketing Manager,,LinkedIn,skipped_low_fit,,low,4-7 yrs,,,https://ca.linkedin.com/jobs/view/4458260249
2026-08-31,Off2Class,,Marketing Demand Generation Growth Associate,,LinkedIn,skipped_location,,low,GTA primarily,,,https://ca.linkedin.com/jobs/view/4459408309
2026-08-31,TopHat HR,,Account Manager Digital Marketing Agency,,LinkedIn,skipped_location,,low,GTA,,,https://ca.linkedin.com/jobs/view/4457968451
2026-08-31,Tru,,SEO+ Marketing Strategist,,LinkedIn,skipped_location,,low,Hybrid Toronto,,,https://ca.linkedin.com/jobs/view/4457232949
2026-08-31,UniFirst,,Route Trainee,,LinkedIn,skipped_low_fit,,low,delivery/customer route vs warehouse priority,,,https://ca.linkedin.com/jobs/view/4459889397
2026-08-31,Capital Chrysler / AutoCanada,,Wholesale Parts Advisor,,LinkedIn,skipped_low_fit,,low,parts sales CDK,,,https://ca.linkedin.com/jobs/view/4458682361
2026-08-31,HelloFresh,,Production Lead Nisku,,LinkedIn,skipped_low_fit,,low,supervise 30+,,,https://ca.linkedin.com/jobs/view/4447721149
2026-08-31,Mammoet,,Jack and Slide Rigger/Laborer,,LinkedIn,skipped_low_fit,,low,travel intensive,,,https://ca.linkedin.com/jobs/view/4458291223
2026-09-01,The Fastener Group Ltd.,Wholesale / Fasteners,Warehouse Associate 1 (Edmonton South),full-time,LinkedIn,ready_to_submit,,high,9619 42 Ave NW T6E 5R2 ~10-15 min; pick/unload/receiving,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#FD,https://ca.linkedin.com/jobs/view/4460070052
2026-09-01,Johnson Controls / Silent-Aire,Manufacturing,Assembler (Weekend Night Shift),full-time,LinkedIn,ready_to_submit,,high,Nisku or Sherwood Park Fri-Sun nights $20/hr; distinct from #FC,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#FE,https://ca.linkedin.com/jobs/view/4448409120
2026-09-01,Directive,Marketing Agency,Digital Marketing Strategist - Startups/SMB,full-time,Ashby,ready_to_submit,,high,Remote Canada; living wage; fit ~74; Ashby portal,cv/main_directive_dms.pdf,cover_letters/cover_directive_digital_marketing_strategist.pdf,https://jobs.ashbyhq.com/directive/6c171165-a1a6-4851-b0d9-a7f0b822c424
